Time(s),Filtered_ECG(mV),R_Peak
-7.6075,8.238673,0
-7.6030,-2.489562,0
-7.5951,-8.899619,0
-7.5626,-2.810137,0
-7.5616,7.962051,0
-7.5616,7.709447,0
-7.5596,-2.929102,0
-7.5576,-9.295159,0
-7.5546,-2.947720,0
-7.5506,8.316381,0
-7.5476,8.098447,0
-7.5456,-2.823338,0
-7.5426,-9.259851,0
-7.5406,-2.484078,0
-7.5376,8.720120,0
-7.5346,7.910949,0
-7.5306,-3.536023,0
-7.5286,-10.283023,0
-7.5262,-4.011187,0
-7.5232,7.063744,0
-7.5212,7.364915,0
-7.5202,-2.865791,0
-7.5192,-8.894991,0
-7.5142,-2.109054,0
-7.5102,8.711518,0
-7.5072,7.864747,0
-7.5022,-3.199632,0
-7.4987,-9.532302,0
-7.4947,-2.763804,0
-7.4907,8.396584,0
-7.4869,7.798312,0
-7.4824,-3.342599,0
-7.4784,-9.598144,0
-7.4744,-2.937710,0
-7.4629,7.828330,0
-7.4302,7.056308,0
-7.4122,-3.773629,0
-7.4092,-10.171378,0
-7.4067,-3.175531,0
-7.4037,8.631026,0
-7.4007,9.235042,0
-7.3997,-0.310045,0
-7.3997,-5.443033,0
-7.3987,1.408971,0
-7.3962,11.187261,1
-7.3952,8.834310,0
-7.3924,-3.110169,0
-7.3891,-9.505079,0
-7.3863,-2.666603,0
-7.3853,8.312366,0
-7.3833,7.362470,0
-7.3811,-3.567008,0
-7.3791,-9.679353,0
-7.3781,-2.763128,0
-7.3781,8.380440,0
-7.3781,7.645071,0
-7.3771,-3.012547,0
-7.3761,-8.870143,0
-7.3741,-2.022658,0
-7.3711,8.631415,0
-7.3661,7.439630,0
-7.3621,-3.382373,0
-7.3587,-8.913147,0
-7.3547,-1.902754,0
-7.3507,8.964115,0
-7.3467,7.611425,0
-7.3427,-3.512773,0
-7.3387,-9.070506,0
-7.3347,-1.926316,0
-7.3267,8.634166,0
-7.2792,7.274393,0
-7.2782,-3.786663,0
-7.2772,-9.457400,0
-7.2762,-2.139149,0
-7.2762,8.822330,0
-7.2752,7.609668,0
-7.2732,-3.412877,0
-7.2702,-9.110555,0
-7.2682,-2.250269,0
-7.2662,8.114987,0
-7.2632,6.599295,0
-7.2612,-4.518043,0
-7.2582,-9.996855,0
-7.2562,-2.677816,0
-7.2532,8.036252,0
-7.2502,6.749915,0
-7.2482,-4.071229,0
-7.2462,-9.476262,0
-7.2439,-2.137283,0
-7.2420,8.459604,0
-7.2385,6.800219,0
-7.2361,-4.046696,0
-7.2331,-9.109240,0
-7.2301,-1.462336,0
-7.2281,9.195357,0
-7.2251,7.515444,0
-7.2221,-3.447900,0
-7.2181,-8.653902,0
-7.2146,-0.966119,0
-7.2106,10.085919,0
-7.2066,8.673260,0
-7.2024,-2.154294,0
-7.1979,-7.249612,0
-7.1943,0.394228,0
-7.1903,11.095061,0
-7.1841,9.389572,0
-7.1464,-1.511447,0
-7.1444,-6.189242,0
-7.1414,1.621913,0
-7.1384,11.929681,1
-7.1364,9.687367,0
-7.1344,-1.541848,0
-7.1334,-6.404395,0
-7.1334,1.313006,0
-7.1324,11.626680,0
-7.1294,9.454193,0
-7.1262,-1.871409,0
-7.1232,-6.997754,0
-7.1209,0.553437,0
-7.1189,10.753100,0
-7.1169,8.342991,0
-7.1159,-2.980610,0
-7.1159,-7.846423,0
-7.1139,0.154062,0
-7.1099,10.513823,0
-7.1059,8.042944,0
-7.1019,-3.467880,0
-7.0984,-8.514051,0
-7.0944,-0.644411,0
-7.0904,9.623829,1
-7.0864,7.203957,0
-7.0824,-4.282576,0
-7.0784,-9.090325,0
-7.0744,-1.349683,0
-7.0704,9.071067,0
-7.0664,6.813620,0
-7.0598,-4.327974,0
-7.0059,-9.012674,0
-7.0039,-1.154078,0
-7.0009,8.855157,0
-6.9999,6.105491,0
-6.9984,-5.273563,0
-6.9984,-9.581940,0
-6.9974,-1.152886,0
-6.9974,9.149731,0
-6.9964,6.496033,0
-6.9964,-4.981860,0
-6.9954,-9.786010,0
-6.9944,-1.740204,0
-6.9944,8.588410,0
-6.9934,6.038881,0
-6.9924,-5.353641,0
-6.9904,-9.821441,0
-6.9884,-1.394253,0
-6.9844,8.927094,0
-6.9814,6.101027,0
-6.9784,-5.405941,0
-6.9754,-9.569045,0
-6.9724,-1.253732,0
-6.9704,8.868279,0
-6.9664,5.987889,0
-6.9624,-5.497056,0
-6.9581,-9.872307,0
-6.9541,-1.409087,0
-6.9501,8.934237,0
-6.9461,6.323932,0
-6.9421,-4.870312,0
-6.9381,-9.058296,0
-6.9341,-0.847656,0
-6.9301,9.165197,0
-6.9211,6.188093,0
-6.9057,-5.315406,0
-6.9047,-9.463080,0
-6.9037,-0.920656,0
-6.9027,8.983767,0
-6.9027,5.911156,0
-6.8832,-5.581669,0
-6.8817,-9.779205,0
-6.8807,-1.311156,0
-6.8797,8.615356,0
-6.8797,5.563027,0
-6.8787,-5.736920,0
-6.8777,-9.785973,0
-6.8737,-1.021527,0
-6.8703,9.129567,0
-6.8653,5.902386,0
-6.8620,-5.698909,0
-6.8580,-9.719635,0
-6.8540,-0.900492,0
-6.8500,9.253629,0
-6.8460,5.921344,0
-6.8420,-5.594986,0
-6.8380,-9.551862,0
-6.8340,-0.710907,0
-6.8300,9.328499,0
-6.8260,6.044351,0
-6.8220,-5.495804,0
-6.8180,-10.089975,0
-6.8140,-2.238050,0
-6.8100,7.246142,0
-6.8060,4.245284,0
-6.7993,-6.477148,0
-6.7387,-9.448581,0
-6.7357,-0.146077,0
-6.7337,9.920536,0
-6.7317,6.368804,0
-6.7297,-5.333751,0
-6.7297,-9.274777,0
-6.7277,-0.669296,0
-6.7247,8.987388,0
-6.7237,5.578858,0
-6.7237,-5.609800,0
-6.7227,-9.305553,0
-6.7227,-0.537845,0
-6.7217,9.010630,0
-6.7217,5.149649,0
-6.7207,-6.426116,0
-6.7197,-10.003463,0
-6.7167,-1.042481,0
-6.7147,8.783647,0
-6.7117,5.900343,0
-6.7107,-3.949635,0
-6.7097,-6.045293,0
-6.7067,3.581473,0
-6.7052,12.671310,1
-6.7052,7.663200,0
-6.7019,-5.150303,0
-6.6979,-9.775041,0
-6.6939,-1.916592,0
-6.6897,7.177881,0
-6.6853,3.162720,0
-6.6813,-7.752597,0
-6.6773,-10.538084,0
-6.6733,-1.318184,0
-6.6693,8.243634,0
-6.6643,4.113312,0
-6.6460,-7.255672,0
-6.6425,-10.330651,0
-6.6425,-1.260330,0
-6.6415,8.062301,0
-6.6405,4.066907,0
-6.6405,-7.270307,0
-6.6375,-10.624249,0
-6.6345,-1.328021,0
-6.6297,8.318496,0
-6.6254,4.381158,0
-6.6210,-6.549496,0
-6.6176,-9.372895,0
-6.6136,-0.219007,0
-6.6096,8.762180,0
-6.6056,4.241582,0
-6.6016,-7.222649,0
-6.5974,-10.153030,0
-6.5934,-0.803620,0
-6.5894,8.255477,0
-6.5851,3.815888,0
-6.5811,-7.341019,0
-6.5771,-10.068734,0
-6.5731,-0.915569,0
-6.5691,7.751201,0
-6.5590,3.277585,0
-6.5328,-7.981610,0
-6.5288,-10.596050,0
-6.5258,-1.126274,0
-6.5238,8.169757,0
-6.5238,3.897389,0
-6.5228,-7.221725,0
-6.5228,-9.791698,0
-6.5218,-0.310445,0
-6.5208,8.476820,0
-6.5208,3.470760,0
-6.5173,-7.857456,0
-6.5152,-10.585509,0
-6.5128,-1.116187,0
-6.5090,8.083492,0
-6.5050,3.657610,0
-6.5010,-7.410868,0
-6.4975,-9.929264,0
-6.4935,-0.239294,0
-6.4895,8.910850,0
-6.4855,4.609053,0
-6.4815,-6.390407,0
-6.4775,-8.390847,0
-6.4735,1.600369,0
-6.4695,10.580045,1
-6.4655,5.951348,0
-6.4615,-4.848338,0
-6.4513,-7.057129,0
-6.4399,2.456669,0
-6.4145,11.197108,0
-6.4135,6.570643,0
-6.4135,-4.420821,0
-6.4124,-6.702454,0
-6.4104,2.777097,0
-6.4074,11.374860,1
-6.4063,6.286218,0
-6.4054,-5.104321,0
-6.4054,-7.418076,0
-6.4044,2.277546,0
-6.4044,11.008684,0
-6.4034,6.015907,0
-6.4014,-5.335739,0
-6.3973,-8.044067,0
-6.3928,1.166473,0
-6.3888,9.622850,0
-6.3848,4.402355,0
-6.3808,-6.753916,0
-6.3768,-8.998222,0
-6.3728,0.403658,0
-6.3688,8.755177,0
-6.3651,3.472512,0
-6.3604,-7.930098,0
-6.3574,-9.627497,0
-6.3534,0.470763,0
-6.3494,8.852971,0
-6.3454,3.671712,0
-6.3414,-7.452370,0
-6.3374,-9.462180,0
-6.3294,0.393212,0
-6.2804,8.799203,0
-6.2763,3.580360,0
-6.2732,-7.523800,0
-6.2702,-9.385333,0
-6.2672,0.523422,0
-6.2640,8.896004,0
-6.2620,3.620822,0
-6.2590,-7.435640,0
-6.2560,-9.243716,0
-6.2540,0.667022,0
-6.2510,8.942155,0
-6.2490,3.839967,0
-6.2470,-6.958611,0
-6.2440,-8.610487,0
-6.2410,1.403933,0
-6.2400,9.784749,0
-6.2390,4.405950,0
-6.2390,-7.046934,0
-6.2380,-8.985594,0
-6.2380,0.798562,0
-6.2370,9.066463,0
-6.2370,3.635434,0
-6.2360,-7.513750,0
-6.2360,-9.216953,0
-6.2330,0.701428,0
-6.2290,8.889090,0
-6.2246,3.164157,0
-6.2206,-7.901287,0
-6.2174,-9.571322,0
-6.2068,0.425565,0
-6.1786,8.600046,0
-6.1706,3.215174,0
-6.1666,-7.632403,0
-6.1636,-8.939928,0
-6.1626,0.874240,0
-6.1626,8.951146,0
-6.1616,3.300598,0
-6.1606,-7.817161,0
-6.1586,-9.175304,0
-6.1557,0.665458,0
-6.1533,8.329379,0
-6.1513,2.790187,0
-6.1483,-7.947064,0
-6.1443,-9.121580,0
-6.1423,0.998981,0
-6.1403,8.827927,0
-6.1373,3.042753,0
-6.1343,-7.836922,0
-6.1320,-9.212682,0
-6.1290,1.066717,0
-6.1270,8.737066,0
-6.1250,2.686853,0
-6.1210,-8.233879,0
-6.1170,-9.129742,0
-6.1130,1.306236,0
-6.1090,9.036457,0
-6.1050,2.854165,0
-6.1010,-8.659206,0
-6.0971,-10.247573,0
-6.0931,-0.239561,0
-6.0891,7.645714,0
-6.0816,1.965367,0
-6.0207,-8.550040,0
-6.0177,-9.022531,0
-6.0147,1.630790,0
-6.0113,9.297272,0
-6.0081,2.904166,0
-6.0061,-8.434207,0
-6.0051,-9.650820,0
-6.0041,0.540789,0
-6.0031,8.346351,0
-6.0021,2.644247,0
-6.0001,-8.191677,0
-5.9969,-9.008111,0
-5.9936,1.485647,0
-5.9916,9.202150,0
-5.9886,3.103119,0
-5.9866,-8.081686,0
-5.9856,-9.169815,0
-5.9856,1.011467,0
-5.9836,9.013971,0
-5.9816,4.024482,0
-5.9796,-5.394042,0
-5.9774,-4.919894,0
-5.9764,5.885835,0
-5.9742,12.693947,1
-5.9708,5.217784,0
-5.9687,-7.163511,0
-5.9678,-8.937261,0
-5.9678,1.075186,0
-5.9658,8.458190,0
-5.9624,2.385252,0
-5.9591,-8.193111,0
-5.9561,-8.534090,0
-5.9521,1.959454,0
-5.9491,8.978345,0
-5.9401,2.244532,0
-5.9265,-8.556342,0
-5.9265,-8.881018,0
-5.9255,1.747544,0
-5.9255,9.092005,0
-5.8837,2.991346,0
-5.8826,-7.823297,0
-5.8826,-8.466161,0
-5.8816,1.935267,0
-5.8806,9.064263,0
-5.8806,2.533155,0
-5.8796,-8.392642,0
-5.8796,-8.755910,0
-5.8796,1.956714,0
-5.8796,9.121531,0
-5.8796,2.429300,0
-5.8782,-8.009525,0
-5.8762,-8.258521,0
-5.8722,2.132566,0
-5.8681,9.074618,0
-5.8641,2.246051,0
-5.8601,-8.615500,0
-5.8561,-8.618325,0
-5.8518,2.318534,0
-5.8485,9.471932,0
-5.8445,2.736481,0
-5.8405,-8.043266,0
-5.8362,-8.339870,0
-5.8322,2.181914,0
-5.8283,8.737948,0
-5.8242,1.674314,0
-5.8201,-8.803668,0
-5.8166,-8.543881,0
-5.8121,2.331922,0
-5.8081,8.827222,0
-5.8041,1.577600,0
-5.7998,-9.016510,0
-5.7963,-8.782388,0
-5.7929,2.297850,0
-5.7856,9.189640,0
-5.7434,2.215921,0
-5.7424,-8.246978,0
-5.7424,-7.641741,0
-5.7414,3.484058,0
-5.7404,10.233882,0
-5.7394,3.201474,0
-5.7374,-7.324922,0
-5.7344,-7.045752,0
-5.7324,3.974237,0
-5.7324,10.686961,0
-5.7293,3.618669,0
-5.7273,-6.751937,0
-5.7253,-6.056483,0
-5.7216,5.211690,0
-5.7196,11.759970,0
-5.7176,4.758333,0
-5.7166,-5.657990,0
-5.7166,-5.111690,0
-5.7126,5.896003,0
-5.7086,12.193688,1
-5.7041,4.816853,0
-5.7001,-5.966411,0
-5.6966,-5.600283,0
-5.6921,5.086990,0
-5.6881,11.070541,0
-5.6841,3.479055,0
-5.6781,-7.092603,0
-5.6437,-6.196778,0
-5.6407,4.824625,0
-5.6367,10.836200,0
-5.6334,2.903014,0
-5.6304,-7.919298,0
-5.6284,-7.369063,0
-5.6244,3.664095,0
-5.6214,9.865685,0
-5.6194,2.223345,0
-5.6164,-8.251717,0
-5.6144,-7.738815,0
-5.6111,3.297504,0
-5.6081,9.588091,0
-5.6071,2.030867,0
-5.6061,-8.611365,0
-5.6061,-7.710565,0
-5.6051,3.384764,0
-5.6051,9.295009,0
-5.6041,1.802021,0
-5.6001,-8.380009,0
-5.5956,-7.426483,0
-5.5916,3.837321,0
-5.5876,9.955244,0
-5.5836,2.313369,0
-5.5796,-8.242729,0
-5.5766,-7.320592,0
-5.5719,3.994671,0
-5.5549,9.964218,0
-5.5549,2.274617,0
-5.5155,-8.067457,0
-5.5145,-6.953227,0
-5.5115,4.527164,0
-5.5085,10.560831,1
-5.5065,2.822615,0
-5.5035,-7.668456,0
-5.5015,-6.991057,0
-5.4985,3.898429,0
-5.4975,9.799818,0
-5.4975,1.949574,0
-5.4975,-8.068991,0
-5.4963,-6.764767,0
-5.4953,4.502082,0
-5.4953,10.100800,0
-5.4943,1.862376,0
-5.4943,-8.542165,0
-5.4933,-7.231985,0
-5.4923,4.024544,0
-5.4879,9.618722,0
-5.4838,1.620901,0
-5.4799,-8.673897,0
-5.4754,-7.384044,0
-5.4714,3.946705,0
-5.4674,9.493235,0
-5.4634,1.547584,0
-5.4594,-8.602751,0
-5.4555,-7.357981,0
-5.4522,3.695475,0
-5.4482,8.910892,0
-5.4432,0.396691,0
-5.4402,-10.035712,0
-5.4359,-8.494281,0
-5.4289,2.982695,0
-5.4011,8.632950,0
-5.4000,1.027783,0
-5.4000,-8.661290,0
-5.3991,-6.871752,0
-5.3991,4.574407,0
-5.3991,9.874570,0
-5.3975,1.421235,0
-5.3945,-8.682681,0
-5.3915,-7.022131,0
-5.3905,4.485506,0
-5.3875,9.826741,0
-5.3835,1.626224,0
-5.3795,-8.399565,0
-5.3755,-6.618058,0
-5.3725,4.527026,0
-5.3672,9.404896,0
-5.3642,0.868889,0
-5.3592,-9.420219,0
-5.3552,-7.558833,0
-5.3518,4.886606,0
-5.3478,11.604989,1
-5.3438,4.678694,0
-5.3365,-4.581202,0
-5.3255,-3.137266,0
-5.3244,6.964673,0
-5.3244,10.259936,0
-5.3224,0.662116,0
-5.2976,-9.807382,0
-5.2946,-7.861404,0
-5.2916,3.719740,0
-5.2896,8.693108,0
-5.2866,0.207749,0
-5.2836,-9.504974,0
-5.2816,-7.157236,0
-5.2782,4.551023,0
-5.2745,9.414410,0
-5.2711,0.877205,0
-5.2671,-8.968423,0
-5.2641,-6.636682,0
-5.2621,4.864967,0
-5.2591,9.414168,0
-5.2561,0.878129,0
-5.2541,-8.847042,0
-5.2511,-6.611735,0
-5.2511,4.653107,0
-5.2471,9.100943,0
-5.2437,0.433305,0
-5.2397,-9.258662,0
-5.2357,-6.912124,0
-5.2317,4.596878,0
-5.2277,9.078750,0
-5.2237,0.228839,0
-5.2197,-9.636913,0
-5.2072,-6.663630,0
-5.1917,5.341975,0
-5.1907,9.617238,1
-5.1907,0.713382,0
-5.1897,-9.189223,0
-5.1887,-6.903377,0
-5.1877,4.379745,0
-5.1844,8.761216,0
-5.1804,-0.101991,0
-5.1784,-9.898910,0
-5.1744,-7.132972,0
-5.1714,4.720755,0
-5.1670,8.933563,0
-5.1630,-0.007974,0
-5.1595,-9.670977,0
-5.1555,-7.054819,0
-5.1515,4.746972,0
-5.1475,8.994526,0
-5.1435,0.102429,0
-5.1395,-8.995834,0
-5.1353,-5.957730,0
-5.1312,6.061778,0
-5.1272,10.541476,0
-5.1232,1.480154,0
-5.1192,-8.130163,0
-5.1152,-5.330253,0
-5.1112,6.468804,0
-5.1036,10.557380,0
-5.0751,1.829983,0
-5.0701,-7.023714,0
-5.0681,-3.398392,0
-5.0671,8.416305,0
-5.0671,12.387583,0
-5.0661,3.281413,0
-5.0651,-6.193984,0
-5.0651,-3.360727,0
-5.0641,8.404939,0
-5.0621,12.404354,0
-5.0591,3.209411,0
-5.0571,-6.181019,0
-5.0541,-3.093720,0
-5.0511,8.513462,0
-5.0471,11.839508,0
-5.0431,2.348912,0
-5.0391,-7.231132,0
-5.0351,-4.298539,0
-5.0311,7.349773,0
-5.0267,10.847005,0
-5.0237,1.227484,0
-5.0187,-8.297352,0
-5.0147,-5.045502,0
-5.0107,6.712732,0
-5.0067,10.259673,0
-5.0027,0.356754,0
-4.9987,-9.232296,0
-4.9912,-5.864865,0
-4.9832,6.178221,0
-4.9820,9.753685,0
-4.9820,0.176351,0
-4.9626,-9.084559,0
-4.9596,-5.595577,0
-4.9566,6.132796,0
-4.9546,9.568723,0
-4.9526,-0.120164,0
-4.9496,-9.541598,0
-4.9466,-5.887751,0
-4.9446,6.054080,0
-4.9406,9.446734,0
-4.9376,-0.257376,0
-4.9366,-9.474536,0
-4.9346,-5.663962,0
-4.9316,6.278332,0
-4.9276,9.405047,0
-4.9236,-0.413083,0
-4.9196,-9.649209,0
-4.9146,-5.935469,0
-4.9106,5.975863,0
-4.9076,9.266452,0
-4.9026,-0.417644,0
-4.8986,-9.624360,0
-4.8953,-5.972385,0
-4.8913,5.973537,0
-4.8813,9.253402,0
-4.8507,-0.711995,0
-4.8467,-9.912898,0
-4.8447,-6.154003,0
-4.8417,5.922748,0
-4.8397,9.188737,0
-4.8367,-0.681086,0
-4.8347,-9.969431,0
-4.8327,-5.973465,0
-4.8297,5.987330,0
-4.8277,9.003576,0
-4.8237,-0.861951,0
-4.8217,-9.878577,0
-4.8197,-5.843255,0
-4.8197,6.175012,0
-4.8187,9.117459,1
-4.8177,-0.703832,0
-4.8177,-9.831849,0
-4.8147,-5.995654,0
-4.8117,5.963401,0
-4.8064,8.965899,0
-4.8034,-1.048356,0
-4.7984,-10.024314,0
-4.7949,-6.236988,0
-4.7909,5.748451,0
-4.7865,8.827865,0
-4.7825,-1.210846,0
-4.7785,-10.051882,0
-4.7745,-5.762419,0
-4.7705,6.250843,0
-4.7665,8.944979,0
-4.7555,-1.256438,0
-4.7355,-10.269619,0
-4.7315,-6.022087,0
-4.7295,5.965436,0
-4.7265,8.571083,0
-4.7235,-1.755921,0
-4.7215,-11.199643,0
-4.7195,-7.121314,0
-4.7165,4.720334,0
-4.7132,7.425947,0
-4.7104,-2.222682,0
-4.7068,-10.613762,0
-4.7047,-6.073488,0
-4.7017,5.992189,0
-4.6997,8.664568,0
-4.6971,-1.097968,0
-4.6959,-9.630983,0
-4.6949,-5.428090,0
-4.6909,6.136736,0
-4.6869,8.143232,0
-4.6829,-1.945749,0
-4.6789,-10.370781,0
-4.6749,-5.738205,0
-4.6705,6.138802,0
-4.6670,8.368262,0
-4.6630,-1.823005,0
-4.6586,-10.363819,0
-4.6546,-5.596237,0
-4.6448,6.341865,0
-4.6146,8.930561,0
-4.5927,-0.129887,0
-4.5894,-7.287371,0
-4.5870,-1.870247,0
-4.5850,10.060071,0
-4.5839,11.460560,1
-4.5839,0.105096,0
-4.5829,-9.504633,0
-4.5819,-5.565670,0
-4.5819,5.990088,0
-4.5809,8.005879,0
-4.5799,-2.147214,0
-4.5789,-10.311401,0
-4.5789,-5.366063,0
-4.5779,6.597218,0
-4.5769,8.281292,0
-4.5739,-2.124534,0
-4.5719,-10.166741,0
-4.5689,-5.168567,0
-4.5658,6.849091,0
-4.5629,8.567950,0
-4.5609,-1.923112,0
-4.5589,-10.136409,0
-4.5549,-5.101203,0
-4.5509,6.696288,0
-4.5466,8.304040,0
-4.5423,-2.411288,0
-4.5383,-10.513400,0
-4.5343,-5.259750,0
-4.5313,6.790835,0
-4.5268,8.731022,0
-4.5226,-1.644614,0
-4.5186,-9.533732,0
-4.5146,-4.552378,0
-4.5103,7.026037,0
-4.4606,8.718425,0
-4.4596,-1.654603,0
-4.4586,-9.812301,0
-4.4586,-4.760922,0
-4.4566,7.084368,0
-4.4556,8.643199,0
-4.4546,-1.859377,0
-4.4546,-9.689604,0
-4.4536,-4.478821,0
-4.4536,7.068390,0
-4.4523,8.188759,0
-4.4513,-2.773354,0
-4.4503,-10.651235,0
-4.4493,-4.592005,0
-4.4493,7.847176,0
-4.4463,9.636469,0
-4.4423,-0.779802,0
-4.4383,-8.672591,0
-4.4343,-3.541949,0
-4.4303,8.081093,0
-4.4263,9.105911,0
-4.4223,-1.649679,0
-4.4183,-9.243783,0
-4.4143,-3.524036,0
-4.4103,8.313109,0
-4.4063,9.511161,0
-4.4023,-1.113336,0
-4.3983,-8.468218,0
-4.3948,-2.366483,0
-4.3908,9.684851,0
-4.3862,10.630891,0
-4.3822,-0.081436,0
-4.3782,-7.495147,0
-4.3742,-1.676143,0
-4.3680,10.484491,0
-4.3496,11.666584,1
-4.3476,0.979428,0
-4.3466,-6.722119,0
-4.3456,-1.168088,0
-4.3444,10.410327,0
-4.3424,11.206999,0
-4.3414,0.524348,0
-4.3384,-6.682058,0
-4.3341,-0.921451,0
-4.3301,10.483272,0
-4.3261,10.714813,0
-4.3221,-0.481192,0
-4.3181,-8.094891,0
-4.3141,-2.047372,0
-4.3105,9.964714,0
-4.3065,10.533425,0
-4.3025,-0.563565,0
-4.2985,-8.360298,0
-4.2946,-2.568726,0
-4.2906,8.950928,0
-4.2866,9.360353,0
-4.2823,-1.552452,0
-4.2783,-8.964890,0
-4.2743,-2.984404,0
-4.2703,8.785546,0
-4.2608,9.147395,0
-4.2498,-1.784149,0
-4.2418,-9.030699,0
-4.2388,-2.827164,0
-4.2358,8.877969,0
-4.2338,9.006531,0
-4.2338,-2.096934,0
-4.2328,-9.189513,0
-4.2328,-2.728585,0
-4.2298,9.148774,0
-4.2258,9.367641,0
-4.2218,-1.855151,0
-4.2178,-9.135738,0
-4.2138,-2.952687,0
-4.2103,8.903999,0
-4.2063,9.064964,0
-4.2013,-2.021318,0
-4.1983,-8.915664,0
-4.1941,-2.626632,0
-4.1901,8.913461,0
-4.1861,8.994444,0
-4.1821,-2.372253,0
-4.1781,-9.405874,0
-4.1741,-3.080572,0
-4.1701,8.572987,0
-4.1611,8.577458,0
-4.1431,-2.369587,0
-4.1401,-9.221095,0
-4.1381,-2.939092,0
-4.1351,8.507314,0
-4.1341,8.122536,0
-4.1311,-3.475316,0
-4.1281,-10.324862,0
-4.1261,-3.599479,0
-4.1221,8.228709,0
-4.1191,7.958289,0
-4.1161,-3.746378,0
-4.1151,-10.918282,0
-4.1137,-4.567688,0
-4.1097,7.092999,0
-4.1057,7.138693,0
-4.1019,-4.144646,0
-4.0979,-11.067692,0
-4.0933,-4.301776,0
-4.0903,7.522606,0
-4.0853,7.509478,0
-4.0821,-3.723421,0
-4.0781,-10.641704,0
-4.0741,-4.055546,0
-4.0701,7.469923,0
-4.0661,7.295171,0
-4.0621,-3.857908,0
-4.0581,-10.411723,0
-4.0541,-3.708807,0
-4.0439,7.716992,0
-4.0154,7.226822,0
-4.0022,-4.172936,0
-3.9992,-11.018676,0
-3.9963,-4.400409,0
-3.9942,6.814788,0
-3.9913,6.441691,0
-3.9882,-4.671034,0
-3.9863,-10.904368,0
-3.9842,-3.629364,0
-3.9822,7.948070,0
-3.9792,7.473749,0
-3.9763,-3.741076,0
-3.9732,-10.343970,0
-3.9713,-3.741609,0
-3.9684,7.712376,0
-3.9664,7.235678,0
-3.9639,-3.934331,0
-3.9609,-10.282092,0
-3.9579,-3.296448,0
-3.9559,7.991665,0
-3.9539,7.146864,0
-3.9509,-4.287507,0
-3.9489,-10.549223,0
-3.9469,-3.433290,0
-3.9449,8.032653,0
-3.9419,7.497316,0
-3.9399,-3.153294,0
-3.9379,-8.098328,0
-3.9339,0.298755,0
-3.9299,12.187339,1
-3.9219,11.135716,0
-3.9094,-0.950908,0
-3.9094,-8.247424,0
-3.9094,-2.211544,0
-3.9084,8.317579,0
-3.8914,6.867774,0
-3.8904,-4.475308,0
-3.8904,-10.165234,0
-3.8864,-2.801409,0
-3.8821,8.255957,0
-3.8791,7.098352,0
-3.8791,-4.428056,0
-3.8781,-10.435356,0
-3.8731,-2.925626,0
-3.8701,8.795859,0
-3.8659,7.953251,0
-3.8619,-3.567151,0
-3.8579,-9.872194,0
-3.8539,-2.541520,0
-3.8499,8.690531,0
-3.8464,7.306084,0
-3.8420,-4.295205,0
-3.8377,-10.080039,0
-3.8337,-2.344359,0
-3.8297,8.855368,0
-3.8257,7.301473,0
-3.8217,-4.163662,0
-3.8147,-9.916378,0
-3.8007,-2.423173,0
-3.7997,8.699728,0
-3.7987,7.066699,0
-3.7827,-4.500024,0
-3.7668,-10.236659,0
-3.7638,-2.709336,0
-3.7608,8.470230,0
-3.7588,6.894676,0
-3.7554,-4.786062,0
-3.7524,-10.675787,0
-3.7490,-3.186876,0
-3.7466,7.872268,0
-3.7446,6.454666,0
-3.7426,-4.974590,0
-3.7396,-10.468138,0
-3.7366,-2.634099,0
-3.7336,8.378901,0
-3.7316,6.323323,0
-3.7286,-5.294255,0
-3.7266,-10.541236,0
-3.7235,-2.247420,0
-3.7215,8.983151,0
-3.7195,7.135877,0
-3.7165,-4.515325,0
-3.7135,-9.931032,0
-3.7115,-1.839856,0
-3.7092,9.416061,0
-3.7052,7.916797,0
-3.7013,-3.321452,0
-3.6969,-8.510234,0
-3.6936,-0.572637,0
-3.6896,10.588213,0
-3.6856,8.780663,0
-3.6776,-2.638598,0
-3.6443,-7.705079,0
-3.6433,0.618737,0
-3.6423,11.528327,0
-3.6335,9.122607,0
-3.6315,-2.827870,0
-3.6315,-8.152194,0
-3.6305,0.244454,0
-3.6295,11.718846,0
-3.6285,9.459570,0
-3.6255,-2.495501,0
-3.6235,-7.821360,0
-3.6205,0.068381,0
-3.6165,10.778994,0
-3.6135,8.460066,0
-3.6125,-3.429001,0
-3.6115,-8.481069,0
-3.6105,-0.242584,0
-3.6095,10.137029,0
-3.6055,7.293566,0
-3.6015,-4.539058,0
-3.5975,-9.235257,0
-3.5935,-0.753865,0
-3.5895,9.924722,0
-3.5855,7.084295,0
-3.5807,-4.892379,0
-3.5773,-9.665881,0
-3.5733,-0.928071,0
-3.5688,9.996461,0
-3.5648,7.434575,0
-3.5615,-4.251403,0
-3.5571,-8.891257,0
-3.5531,-0.200749,0
-3.5491,10.320136,0
-3.5448,7.348176,0
-3.5408,-4.676875,0
-3.5298,-9.469237,0
-3.5288,-0.644635,0
-3.5288,10.342562,0
-3.5248,7.685046,0
-3.5208,-4.044010,0
-3.5168,-9.032984,0
-3.5128,-0.650289,0
-3.5088,10.032688,0
-3.5048,7.314316,0
-3.5008,-4.453096,0
-3.4968,-8.763718,0
-3.4933,0.084757,0
-3.4893,10.685148,0
-3.4853,7.526084,0
-3.4813,-4.577745,0
-3.4773,-9.110612,0
-3.4733,-0.194790,0
-3.4693,10.417713,0
