Time(s),Filtered_ECG(mV),R_Peak
-7.6786,0.081591,0
-7.6776,0.178221,0
-7.6776,0.180073,0
-7.6756,0.118477,0
-7.6706,0.069692,0
-7.6666,0.090836,0
-7.6626,0.169182,0
-7.6586,0.227123,0
-7.6546,0.183022,0
-7.6506,0.022730,0
-7.6466,-0.176102,0
-7.6426,-0.291849,0
-7.6386,-0.247956,0
-7.6346,-0.076538,0
-7.6306,0.095727,0
-7.6266,0.134640,0
-7.6236,-0.003684,0
-7.6186,-0.238551,0
-7.6154,-0.422826,0
-7.6105,-0.451922,0
-7.6075,-0.341131,0
-7.6030,-0.211284,0
-7.5951,-0.193214,0
-7.5626,-0.325487,0
-7.5616,-0.525821,0
-7.5616,-0.658152,0
-7.5596,-0.640283,0
-7.5576,-0.504063,0
-7.5546,-0.359540,0
-7.5506,-0.295397,0
-7.5476,-0.303279,0
-7.5456,-0.295035,0
-7.5426,-0.201728,0
-7.5406,-0.067438,0
-7.5376,-0.046013,0
-7.5346,-0.285304,0
-7.5306,-0.782476,0
-7.5286,-1.332380,0
-7.5262,-1.630083,0
-7.5232,-1.469646,0
-7.5212,-0.897330,0
-7.5202,-0.199749,0
-7.5192,0.274577,0
-7.5142,0.336473,0
-7.5102,0.062076,0
-7.5072,-0.288674,0
-7.5022,-0.472301,0
-7.4987,-0.426203,0
-7.4947,-0.278445,0
-7.4907,-0.211479,0
-7.4869,-0.303294,0
-7.4824,-0.479259,0
-7.4784,-0.606412,0
-7.4744,-0.635681,0
-7.4629,-0.654168,0
-7.4302,-0.788407,0
-7.4122,-1.036137,0
-7.4092,-1.182148,0
-7.4067,-0.900706,0
-7.4037,0.002373,0
-7.4007,1.382674,0
-7.3997,2.757841,0
-7.3997,3.547949,0
-7.3987,3.410144,0
-7.3962,2.443357,1
-7.3952,1.122561,0
-7.3924,0.008758,0
-7.3891,-0.566880,0
-7.3863,-0.638955,0
-7.3853,-0.495990,0
-7.3833,-0.428775,0
-7.3811,-0.531064,0
-7.3791,-0.683211,0
-7.3781,-0.700138,0
-7.3781,-0.506670,0
-7.3781,-0.201021,0
-7.3771,0.029673,0
-7.3761,0.058928,0
-7.3741,-0.088770,0
-7.3711,-0.271554,0
-7.3661,-0.348593,0
-7.3621,-0.282543,0
-7.3587,-0.149561,0
-7.3547,-0.062187,0
-7.3507,-0.078159,0
-7.3467,-0.169232,0
-7.3427,-0.265104,0
-7.3387,-0.323436,0
-7.3347,-0.361344,0
-7.3267,-0.424685,0
-7.2792,-0.529157,0
-7.2782,-0.630880,0
-7.2772,-0.655842,0
-7.2762,-0.564529,0
-7.2762,-0.396799,0
-7.2752,-0.257927,0
-7.2732,-0.254385,0
-7.2702,-0.426776,0
-7.2682,-0.726980,0
-7.2662,-1.050728,0
-7.2632,-1.297043,0
-7.2612,-1.413082,0
-7.2582,-1.402228,0
-7.2562,-1.303650,0
-7.2532,-1.166919,0
-7.2502,-1.037193,0
-7.2482,-0.948768,0
-7.2462,-0.917176,0
-7.2439,-0.928839,0
-7.2420,-0.940080,0
-7.2385,-0.896963,0
-7.2361,-0.770289,0
-7.2331,-0.581308,0
-7.2301,-0.393419,0
-7.2281,-0.268609,0
-7.2251,-0.217607,0
-7.2221,-0.183294,0
-7.2181,-0.075501,0
-7.2146,0.164111,0
-7.2106,0.514669,0
-7.2066,0.884187,0
-7.2024,1.170611,0
-7.1979,1.332380,0
-7.1943,1.415918,0
-7.1903,1.518458,0
-7.1841,1.712736,0
-7.1464,1.988968,0
-7.1444,2.257138,0
-7.1414,2.408320,0
-7.1384,2.390715,1
-7.1364,2.245849,0
-7.1344,2.079667,0
-7.1334,1.989787,0
-7.1334,2.000245,0
-7.1324,2.048271,0
-7.1294,2.030454,0
-7.1262,1.875223,0
-7.1232,1.592454,0
-7.1209,1.268456,0
-7.1189,1.011924,0
-7.1169,0.887855,0
-7.1159,0.882066,0
-7.1159,0.916767,0
-7.1139,0.903738,0
-7.1099,0.798385,0
-7.1059,0.619775,0
-7.1019,0.426510,0
-7.0984,0.268809,0
-7.0944,0.152794,0
-7.0904,0.043055,1
-7.0864,-0.099412,0
-7.0824,-0.274233,0
-7.0784,-0.429627,0
-7.0744,-0.495326,0
-7.0704,-0.439501,0
-7.0664,-0.306593,0
-7.0598,-0.202206,0
-7.0059,-0.228125,0
-7.0039,-0.409461,0
-7.0009,-0.667187,0
-6.9999,-0.861323,0
-6.9984,-0.880494,0
-6.9984,-0.717993,0
-6.9974,-0.480435,0
-6.9974,-0.320602,0
-6.9964,-0.339288,0
-6.9964,-0.523100,0
-6.9954,-0.759532,0
-6.9944,-0.915794,0
-6.9944,-0.924056,0
-6.9934,-0.814595,0
-6.9924,-0.679192,0
-6.9904,-0.598098,0
-6.9884,-0.586953,0
-6.9844,-0.599817,0
-6.9814,-0.579119,0
-6.9784,-0.508721,0
-6.9754,-0.427911,0
-6.9724,-0.397761,0
-6.9704,-0.448891,0
-6.9664,-0.552097,0
-6.9624,-0.633468,0
-6.9581,-0.621358,0
-6.9541,-0.490991,0
-6.9501,-0.277753,0
-6.9461,-0.054813,0
-6.9421,0.106195,0
-6.9381,0.166705,0
-6.9341,0.131264,0
-6.9301,0.037749,0
-6.9211,-0.062560,0
-6.9057,-0.126455,0
-6.9047,-0.136443,0
-6.9037,-0.109224,0
-6.9027,-0.088579,0
-6.9027,-0.120862,0
-6.8832,-0.223104,0
-6.8817,-0.364206,0
-6.8807,-0.476800,0
-6.8797,-0.497756,0
-6.8797,-0.411750,0
-6.8787,-0.264906,0
-6.8777,-0.134502,0
-6.8737,-0.074524,0
-6.8703,-0.078572,0
-6.8653,-0.090758,0
-6.8620,-0.057159,0
-6.8580,0.024895,0
-6.8540,0.103760,0
-6.8500,0.123038,0
-6.8460,0.082460,0
-6.8420,0.052351,0
-6.8380,0.117649,0
-6.8340,0.288520,0
-6.8300,0.453117,0
-6.8260,0.427043,0
-6.8220,0.082291,0
-6.8180,-0.531163,0
-6.8140,-1.167985,0
-6.8100,-1.506062,0
-6.8060,-1.335396,0
-6.7993,-0.694129,0
-6.7387,0.142937,0
-6.7357,0.820003,0
-6.7337,1.099069,0
-6.7317,0.974096,0
-6.7297,0.635575,0
-6.7297,0.324901,0
-6.7277,0.187066,0
-6.7247,0.216494,0
-6.7237,0.311513,0
-6.7237,0.373234,0
-6.7227,0.365126,0
-6.7227,0.299017,0
-6.7217,0.184252,0
-6.7217,0.007125,0
-6.7207,-0.227583,0
-6.7197,-0.429829,0
-6.7167,-0.408886,0
-6.7147,0.042976,0
-6.7117,0.999891,0
-6.7107,2.285418,0
-6.7097,3.488000,0
-6.7067,4.128742,0
-6.7052,3.897876,1
-6.7052,2.822105,0
-6.7019,1.260748,0
-6.6979,-0.268460,0
-6.6939,-1.331967,0
-6.6897,-1.755782,0
-6.6853,-1.648889,0
-6.6813,-1.285978,0
-6.6773,-0.937365,0
-6.6733,-0.747058,0
-6.6693,-0.711799,0
-6.6643,-0.744864,0
-6.6460,-0.764323,0
-6.6425,-0.747120,0
-6.6425,-0.726059,0
-6.6415,-0.746752,0
-6.6405,-0.821529,0
-6.6405,-0.911116,0
-6.6375,-0.943089,0
-6.6345,-0.854061,0
-6.6297,-0.630843,0
-6.6254,-0.327347,0
-6.6210,-0.046416,0
-6.6176,0.106451,0
-6.6136,0.074799,0
-6.6096,-0.119499,0
-6.6056,-0.387043,0
-6.6016,-0.617443,0
-6.5974,-0.735803,0
-6.5934,-0.736743,0
-6.5894,-0.677504,0
-6.5851,-0.637623,0
-6.5811,-0.672719,0
-6.5771,-0.790325,0
-6.5731,-0.957092,0
-6.5691,-1.124395,0
-6.5590,-1.250403,0
-6.5328,-1.306403,0
-6.5288,-1.273032,0
-6.5258,-1.141099,0
-6.5238,-0.923865,0
-6.5238,-0.670735,0
-6.5228,-0.463450,0
-6.5228,-0.385507,0
-6.5218,-0.477739,0
-6.5208,-0.709025,0
-6.5208,-0.985688,0
-6.5173,-1.197945,0
-6.5152,-1.275283,0
-6.5128,-1.215726,0
-6.5090,-1.072307,0
-6.5050,-0.909784,0
-6.5010,-0.763193,0
-6.4975,-0.624221,0
-6.4935,-0.458277,0
-6.4895,-0.233864,0
-6.4855,0.057885,0
-6.4815,0.402196,0
-6.4775,0.770713,0
-6.4735,1.130436,0
-6.4695,1.447639,1
-6.4655,1.692794,0
-6.4615,1.852136,0
-6.4513,1.940504,0
-6.4399,2.000932,0
-6.4145,2.081736,0
-6.4135,2.200879,0
-6.4135,2.324154,0
-6.4124,2.380342,0
-6.4104,2.310584,0
-6.4074,2.119164,1
-6.4063,1.884733,0
-6.4054,1.715803,0
-6.4054,1.676504,0
-6.4044,1.735645,0
-6.4044,1.780079,0
-6.4034,1.688091,0
-6.4014,1.412816,0
-6.3973,1.015572,0
-6.3928,0.623989,0
-6.3888,0.344912,0
-6.3848,0.195518,0
-6.3808,0.102163,0
-6.3768,-0.034466,0
-6.3728,-0.258409,0
-6.3688,-0.522485,0
-6.3651,-0.722563,0
-6.3604,-0.774231,0
-6.3574,-0.673898,0
-6.3534,-0.500747,0
-6.3494,-0.361677,0
-6.3454,-0.322371,0
-6.3414,-0.373777,0
-6.3374,-0.452842,0
-6.3294,-0.495311,0
-6.2804,-0.478483,0
-6.2763,-0.425530,0
-6.2732,-0.375957,0
-6.2702,-0.351450,0
-6.2672,-0.344552,0
-6.2640,-0.334344,0
-6.2620,-0.309876,0
-6.2590,-0.278027,0
-6.2560,-0.249280,0
-6.2540,-0.216596,0
-6.2510,-0.150084,0
-6.2490,-0.016995,0
-6.2470,0.185988,0
-6.2440,0.414158,0
-6.2410,0.588288,0
-6.2400,0.635666,0
-6.2390,0.533174,0
-6.2390,0.323741,0
-6.2380,0.094405,0
-6.2380,-0.070795,0
-6.2370,-0.134084,0
-6.2370,-0.117976,0
-6.2360,-0.084109,0
-6.2360,-0.092710,0
-6.2330,-0.168456,0
-6.2290,-0.291603,0
-6.2246,-0.415532,0
-6.2206,-0.495763,0
-6.2174,-0.511132,0
-6.2068,-0.466507,0
-6.1786,-0.380788,0
-6.1706,-0.273198,0
-6.1666,-0.159000,0
-6.1636,-0.055118,0
-6.1626,0.013956,0
-6.1626,0.020632,0
-6.1616,-0.049781,0
-6.1606,-0.182548,0
-6.1586,-0.331626,0
-6.1557,-0.438794,0
-6.1533,-0.464023,0
-6.1513,-0.406879,0
-6.1483,-0.303465,0
-6.1443,-0.201139,0
-6.1423,-0.130244,0
-6.1403,-0.094003,0
-6.1373,-0.081854,0
-6.1343,-0.090652,0
-6.1320,-0.130729,0
-6.1290,-0.208053,0
-6.1270,-0.298891,0
-6.1250,-0.346624,0
-6.1210,-0.296550,0
-6.1170,-0.150638,0
-6.1130,0.002281,0
-6.1090,0.018328,0
-6.1050,-0.212532,0
-6.1010,-0.674298,0
-6.0971,-1.198972,0
-6.0931,-1.540035,0
-6.0891,-1.510655,0
-6.0816,-1.100749,0
-6.0207,-0.493276,0
-6.0177,0.035836,0
-6.0147,0.271545,0
-6.0113,0.168875,0
-6.0081,-0.147930,0
-6.0061,-0.483944,0
-6.0051,-0.693044,0
-6.0041,-0.737145,0
-6.0031,-0.659441,0
-6.0021,-0.514592,0
-6.0001,-0.325568,0
-5.9969,-0.102049,0
-5.9936,0.109130,0
-5.9916,0.207748,0
-5.9886,0.098812,0
-5.9866,-0.203509,0
-5.9856,-0.512548,0
-5.9856,-0.522595,0
-5.9836,0.022652,0
-5.9816,1.140886,0
-5.9796,2.531144,0
-5.9774,3.677521,0
-5.9764,4.096324,0
-5.9742,3.588923,1
-5.9708,2.350693,0
-5.9687,0.870626,0
-5.9678,-0.318298,0
-5.9678,-0.892628,0
-5.9658,-0.857547,0
-5.9624,-0.482431,0
-5.9591,-0.113049,0
-5.9561,0.018553,0
-5.9521,-0.116359,0
-5.9491,-0.382070,0
-5.9401,-0.596132,0
-5.9265,-0.642767,0
-5.9265,-0.520447,0
-5.9255,-0.314494,0
-5.9255,-0.130397,0
-5.8837,-0.036132,0
-5.8826,-0.042612,0
-5.8826,-0.120429,0
-5.8816,-0.230196,0
-5.8806,-0.343074,0
-5.8806,-0.442529,0
-5.8796,-0.514765,0
-5.8796,-0.542398,0
-5.8796,-0.510606,0
-5.8796,-0.422638,0
-5.8796,-0.311440,0
-5.8782,-0.233817,0
-5.8762,-0.244081,0
-5.8722,-0.359481,0
-5.8681,-0.539501,0
-5.8641,-0.697154,0
-5.8601,-0.742479,0
-5.8561,-0.636530,0
-5.8518,-0.422865,0
-5.8485,-0.212865,0
-5.8445,-0.128099,0
-5.8405,-0.231321,0
-5.8362,-0.488253,0
-5.8322,-0.785777,0
-5.8283,-0.997420,0
-5.8242,-1.056224,0
-5.8201,-0.989444,0
-5.8166,-0.893754,0
-5.8121,-0.868275,0
-5.8081,-0.949800,0
-5.8041,-1.091748,0
-5.7998,-1.197935,0
-5.7963,-1.185518,0
-5.7929,-1.033832,0
-5.7856,-0.788665,0
-5.7434,-0.524389,0
-5.7424,-0.295069,0
-5.7424,-0.109909,0
-5.7414,0.053368,0
-5.7404,0.213834,0
-5.7394,0.363208,0
-5.7374,0.473270,0
-5.7344,0.528088,0
-5.7324,0.552189,0
-5.7324,0.607350,0
-5.7293,0.755413,0
-5.7273,1.013146,0
-5.7253,1.334461,0
-5.7216,1.636498,0
-5.7196,1.852615,0
-5.7176,1.973111,0
-5.7166,2.042091,0
-5.7166,2.111954,0
-5.7126,2.190851,0
-5.7086,2.226099,1
-5.7041,2.140353,0
-5.7001,1.896074,0
-5.6966,1.539106,0
-5.6921,1.184511,0
-5.6881,0.949560,0
-5.6841,0.879102,0
-5.6781,0.916499,0
-5.6437,0.941759,0
-5.6407,0.850490,0
-5.6367,0.618618,0
-5.6334,0.309641,0
-5.6304,0.024014,0
-5.6284,-0.168856,0
-5.6244,-0.266905,0
-5.6214,-0.319081,0
-5.6194,-0.376648,0
-5.6164,-0.454029,0
-5.6144,-0.528024,0
-5.6111,-0.569730,0
-5.6081,-0.577027,0
-5.6071,-0.578167,0
-5.6061,-0.604543,0
-5.6061,-0.658302,0
-5.6051,-0.704620,0
-5.6051,-0.696468,0
-5.6041,-0.611455,0
-5.6001,-0.470260,0
-5.5956,-0.322317,0
-5.5916,-0.212038,0
-5.5876,-0.153708,0
-5.5836,-0.133112,0
-5.5796,-0.129069,0
-5.5766,-0.131270,0
-5.5719,-0.137249,0
-5.5549,-0.134401,0
-5.5549,-0.090594,0
-5.5155,0.028791,0
-5.5145,0.225076,0
-5.5115,0.442299,0
-5.5085,0.583279,1
-5.5065,0.564810,0
-5.5035,0.377222,0
-5.5015,0.103536,0
-5.4985,-0.121667,0
-5.4975,-0.190727,0
-5.4975,-0.087333,0
-5.4975,0.106293,0
-5.4963,0.263416,0
-5.4953,0.290522,0
-5.4953,0.177618,0
-5.4943,-0.007933,0
-5.4943,-0.173267,0
-5.4933,-0.258593,0
-5.4923,-0.264819,0
-5.4879,-0.238298,0
-5.4838,-0.230066,0
-5.4799,-0.259961,0
-5.4754,-0.307743,0
-5.4714,-0.333324,0
-5.4674,-0.310875,0
-5.4634,-0.255324,0
-5.4594,-0.224874,0
-5.4555,-0.295266,0
-5.4522,-0.515835,0
-5.4482,-0.869211,0
-5.4432,-1.259701,0
-5.4402,-1.544624,0
-5.4359,-1.599486,0
-5.4289,-1.383859,0
-5.4011,-0.967835,0
-5.4000,-0.498679,0
-5.4000,-0.124831,0
-5.3991,0.076008,0
-5.3991,0.119902,0
-5.3991,0.081034,0
-5.3975,0.030274,0
-5.3945,-0.002920,0
-5.3915,-0.020608,0
-5.3905,-0.019139,0
-5.3875,0.028551,0
-5.3835,0.143252,0
-5.3795,0.285511,0
-5.3755,0.338086,0
-5.3725,0.169320,0
-5.3672,-0.244944,0
-5.3642,-0.730083,0
-5.3592,-0.946261,0
-5.3552,-0.565179,0
-5.3518,0.502011,0
-5.3478,1.978745,1
-5.3438,3.307180,0
-5.3365,3.918685,0
-5.3255,3.536802,0
-5.3244,2.325677,0
-5.3244,0.790705,0
-5.3224,-0.503093,0
-5.2976,-1.215853,0
-5.2946,-1.351435,0
-5.2916,-1.161954,0
-5.2896,-0.933222,0
-5.2866,-0.809136,0
-5.2836,-0.760067,0
-5.2816,-0.681792,0
-5.2782,-0.521133,0
-5.2745,-0.325143,0
-5.2711,-0.189529,0
-5.2671,-0.167807,0
-5.2641,-0.226469,0
-5.2621,-0.281549,0
-5.2591,-0.277497,0
-5.2561,-0.235186,0
-5.2541,-0.227879,0
-5.2511,-0.309958,0
-5.2511,-0.464128,0
-5.2471,-0.614182,0
-5.2437,-0.690816,0
-5.2397,-0.690688,0
-5.2357,-0.675165,0
-5.2317,-0.708969,0
-5.2277,-0.793005,0
-5.2237,-0.852871,0
-5.2197,-0.798101,0
-5.2072,-0.606124,0
-5.1917,-0.360813,0
-5.1907,-0.209259,1
-5.1907,-0.264948,0
-5.1897,-0.528587,0
-5.1887,-0.885188,0
-5.1877,-1.178464,0
-5.1844,-1.307045,0
-5.1804,-1.274963,0
-5.1784,-1.167568,0
-5.1744,-1.080447,0
-5.1714,-1.058495,0
-5.1670,-1.085432,0
-5.1630,-1.118906,0
-5.1595,-1.131857,0
-5.1555,-1.123298,0
-5.1515,-1.095026,0
-5.1475,-1.023878,0
-5.1435,-0.863304,0
-5.1395,-0.580491,0
-5.1353,-0.200452,0
-5.1312,0.183498,0
-5.1272,0.451310,0
-5.1232,0.528566,0
-5.1192,0.441788,0
-5.1152,0.316197,0
-5.1112,0.312131,0
-5.1036,0.536695,0
-5.0751,0.983598,0
-5.0701,1.536340,0
-5.0681,2.030963,0
-5.0671,2.340031,0
-5.0671,2.430247,0
-5.0661,2.365170,0
-5.0651,2.257937,0
-5.0651,2.205753,0
-5.0641,2.243591,0
-5.0621,2.338618,0
-5.0591,2.421116,0
-5.0571,2.428194,0
-5.0541,2.333747,0
-5.0511,2.151367,0
-5.0471,1.915812,0
-5.0431,1.660515,0
-5.0391,1.406614,0
-5.0351,1.166450,0
-5.0311,0.951999,0
-5.0267,0.776168,0
-5.0237,0.643647,0
-5.0187,0.540104,0
-5.0147,0.433015,0
-5.0107,0.289246,0
-5.0067,0.099851,0
-5.0027,-0.106519,0
-4.9987,-0.274767,0
-4.9912,-0.355049,0
-4.9832,-0.334844,0
-4.9820,-0.249144,0
-4.9820,-0.160999,0
-4.9626,-0.125405,0
-4.9596,-0.160700,0
-4.9566,-0.245143,0
-4.9546,-0.337484,0
-4.9526,-0.404067,0
-4.9496,-0.433334,0
-4.9466,-0.431401,0
-4.9446,-0.408015,0
-4.9406,-0.367797,0
-4.9376,-0.313660,0
-4.9366,-0.256153,0
-4.9346,-0.216256,0
-4.9316,-0.215437,0
-4.9276,-0.259468,0
-4.9236,-0.329848,0
-4.9196,-0.391858,0
-4.9146,-0.415063,0
-4.9106,-0.391809,0
-4.9076,-0.340609,0
-4.9026,-0.292899,0
-4.8986,-0.273702,0
-4.8953,-0.289619,0
-4.8913,-0.330011,0
-4.8813,-0.376703,0
-4.8507,-0.413149,0
-4.8467,-0.428112,0
-4.8447,-0.416009,0
-4.8417,-0.378434,0
-4.8397,-0.327094,0
-4.8367,-0.282888,0
-4.8347,-0.266452,0
-4.8327,-0.283374,0
-4.8297,-0.315278,0
-4.8277,-0.327266,0
-4.8237,-0.290583,0
-4.8217,-0.205541,0
-4.8197,-0.106160,0
-4.8197,-0.039913,0
-4.8187,-0.035527,1
-4.8177,-0.083054,0
-4.8177,-0.142678,0
-4.8147,-0.176604,0
-4.8117,-0.179066,0
-4.8064,-0.179538,0
-4.8034,-0.215046,0
-4.7984,-0.293178,0
-4.7949,-0.376884,0
-4.7909,-0.406445,0
-4.7865,-0.344313,0
-4.7825,-0.208509,0
-4.7785,-0.066676,0
-4.7745,0.007694,0
-4.7705,-0.014616,0
-4.7665,-0.100304,0
-4.7555,-0.182528,0
-4.7355,-0.216562,0
-4.7315,-0.220033,0
-4.7295,-0.265502,0
-4.7265,-0.427783,0
-4.7235,-0.722363,0
-4.7215,-1.079279,0
-4.7195,-1.372739,0
-4.7165,-1.488103,0
-4.7132,-1.382534,0
-4.7104,-1.101420,0
-4.7068,-0.744323,0
-4.7047,-0.408118,0
-4.7017,-0.146896,0
-4.6997,0.029122,0
-4.6971,0.125331,0
-4.6959,0.136379,0
-4.6949,0.047840,0
-4.6909,-0.135177,0
-4.6869,-0.360817,0
-4.6829,-0.537183,0
-4.6789,-0.580702,0
-4.6749,-0.477268,0
-4.6705,-0.307620,0
-4.6670,-0.205026,0
-4.6630,-0.259707,0
-4.6586,-0.429735,0
-4.6546,-0.527441,0
-4.6448,-0.309954,0
-4.6146,0.366240,0
-4.5927,1.418996,0
-4.5894,2.530895,0
-4.5870,3.280305,0
-4.5850,3.349432,0
-4.5839,2.691644,1
-4.5839,1.558571,0
-4.5829,0.369661,0
-4.5819,-0.498545,0
-4.5819,-0.880633,0
-4.5809,-0.857749,0
-4.5799,-0.657072,0
-4.5789,-0.494315,0
-4.5789,-0.462000,0
-4.5779,-0.520996,0
-4.5769,-0.576268,0
-4.5739,-0.565989,0
-4.5719,-0.499219,0
-4.5689,-0.428601,0
-4.5658,-0.396497,0
-4.5629,-0.405706,0
-4.5609,-0.434728,0
-4.5589,-0.473889,0
-4.5549,-0.541325,0
-4.5509,-0.660244,0
-4.5466,-0.818902,0
-4.5423,-0.954916,0
-4.5383,-0.986659,0
-4.5343,-0.872303,0
-4.5313,-0.648903,0
-4.5268,-0.416144,0
-4.5226,-0.273336,0
-4.5186,-0.257324,0
-4.5146,-0.329002,0
-4.5103,-0.416120,0
-4.4606,-0.473533,0
-4.4596,-0.509183,0
-4.4586,-0.556532,0
-4.4586,-0.623922,0
-4.4566,-0.673748,0
-4.4556,-0.657588,0
-4.4546,-0.578868,0
-4.4546,-0.521034,0
-4.4536,-0.600445,0
-4.4536,-0.867076,0
-4.4523,-1.230261,0
-4.4513,-1.481380,0
-4.4503,-1.416794,0
-4.4493,-0.982565,0
-4.4493,-0.334055,0
-4.4463,0.242938,0
-4.4423,0.503270,0
-4.4383,0.389063,0
-4.4343,0.050144,0
-4.4303,-0.271897,0
-4.4263,-0.407282,0
-4.4223,-0.349865,0
-4.4183,-0.218354,0
-4.4143,-0.130900,0
-4.4103,-0.100691,0
-4.4063,-0.035660,0
-4.4023,0.164942,0
-4.3983,0.505446,0
-4.3948,0.873838,0
-4.3908,1.127021,0
-4.3862,1.210331,0
-4.3822,1.208529,0
-4.3782,1.280261,0
-4.3742,1.525049,0
-4.3680,1.891036,0
-4.3496,2.202735,1
-4.3476,2.292444,0
-4.3466,2.133577,0
-4.3456,1.868782,0
-4.3444,1.706496,0
-4.3424,1.763255,0
-4.3414,1.973248,0
-4.3384,2.135870,0
-4.3341,2.065994,0
-4.3301,1.733212,0
-4.3261,1.285907,0
-4.3221,0.944683,0
-4.3181,0.847429,0
-4.3141,0.960481,0
-4.3105,1.115548,0
-4.3065,1.136304,0
-4.3025,0.956502,0
-4.2985,0.647250,0
-4.2946,0.346258,0
-4.2906,0.154206,0
-4.2866,0.078385,0
-4.2823,0.056251,0
-4.2783,0.025415,0
-4.2743,-0.024298,0
-4.2703,-0.056417,0
-4.2608,-0.036835,0
-4.2498,0.023637,0
-4.2418,0.072787,0
-4.2388,0.062526,0
-4.2358,-0.005196,0
-4.2338,-0.073564,0
-4.2338,-0.073009,0
-4.2328,0.023518,0
-4.2328,0.176465,0
-4.2298,0.305451,0
-4.2258,0.344422,0
-4.2218,0.284828,0
-4.2178,0.177504,0
-4.2138,0.096259,0
-4.2103,0.091957,0
-4.2063,0.167160,0
-4.2013,0.281832,0
-4.1983,0.378949,0
-4.1941,0.411408,0
-4.1901,0.358921,0
-4.1861,0.234123,0
-4.1821,0.080200,0
-4.1781,-0.041352,0
-4.1741,-0.075153,0
-4.1701,-0.002834,0
-4.1611,0.136852,0
-4.1431,0.257746,0
-4.1401,0.269264,0
-4.1381,0.131195,0
-4.1351,-0.115743,0
-4.1341,-0.368779,0
-4.1311,-0.524347,0
-4.1281,-0.543451,0
-4.1261,-0.476934,0
-4.1221,-0.432330,0
-4.1191,-0.503887,0
-4.1161,-0.712362,0
-4.1151,-0.993344,0
-4.1137,-1.238548,0
-4.1097,-1.359496,0
-4.1057,-1.331740,0
-4.1019,-1.195900,0
-4.0979,-1.023122,0
-4.0933,-0.873529,0
-4.0903,-0.773914,0
-4.0853,-0.721429,0
-4.0821,-0.700797,0
-4.0781,-0.697659,0
-4.0741,-0.700318,0
-4.0701,-0.695389,0
-4.0661,-0.667767,0
-4.0621,-0.609404,0
-4.0581,-0.531135,0
-4.0541,-0.466789,0
-4.0439,-0.462809,0
-4.0154,-0.556077,0
-4.0022,-0.750620,0
-3.9992,-1.005716,0
-3.9963,-1.243373,0
-3.9942,-1.374923,0
-3.9913,-1.337698,0
-3.9882,-1.126281,0
-3.9863,-0.801952,0
-3.9842,-0.471424,0
-3.9822,-0.240903,0
-3.9792,-0.167031,0
-3.9763,-0.231777,0
-3.9732,-0.357178,0
-3.9713,-0.452279,0
-3.9684,-0.463646,0
-3.9664,-0.398256,0
-3.9639,-0.306863,0
-3.9609,-0.243972,0
-3.9579,-0.235670,0
-3.9559,-0.276536,0
-3.9539,-0.349450,0
-3.9509,-0.440993,0
-3.9489,-0.530093,0
-3.9469,-0.556911,0
-3.9449,-0.407872,0
-3.9419,0.047294,0
-3.9399,0.867372,0
-3.9379,1.950338,0
-3.9339,3.014448,0
-3.9299,3.690076,1
-3.9219,3.691999,0
-3.9094,2.978615,0
-3.9094,1.797035,0
-3.9094,0.574079,0
-3.9084,-0.292698,0
-3.8914,-0.624670,0
-3.8904,-0.522634,0
-3.8904,-0.268216,0
-3.8864,-0.134732,0
-3.8821,-0.228290,0
-3.8791,-0.452975,0
-3.8791,-0.608548,0
-3.8781,-0.544135,0
-3.8731,-0.262445,0
-3.8701,0.088708,0
-3.8659,0.320829,0
-3.8619,0.326802,0
-3.8579,0.138533,0
-3.8539,-0.110466,0
-3.8499,-0.281603,0
-3.8464,-0.315622,0
-3.8420,-0.250926,0
-3.8377,-0.174151,0
-3.8337,-0.148765,0
-3.8297,-0.176639,0
-3.8257,-0.215604,0
-3.8217,-0.230186,0
-3.8147,-0.228824,0
-3.8007,-0.255875,0
-3.7997,-0.346992,0
-3.7987,-0.488642,0
-3.7827,-0.620202,0
-3.7668,-0.681454,0
-3.7638,-0.668015,0
-3.7608,-0.645987,0
-3.7588,-0.706708,0
-3.7554,-0.891495,0
-3.7524,-1.145554,0
-3.7490,-1.343554,0
-3.7466,-1.375709,0
-3.7446,-1.232868,0
-3.7426,-1.023306,0
-3.7396,-0.901374,0
-3.7366,-0.955698,0
-3.7336,-1.139934,0
-3.7316,-1.301789,0
-3.7286,-1.293255,0
-3.7266,-1.081313,0
-3.7235,-0.774378,0
-3.7215,-0.541584,0
-3.7195,-0.484259,0
-3.7165,-0.557651,0
-3.7135,-0.604324,0
-3.7115,-0.474946,0
-3.7092,-0.143652,0
-3.7052,0.271795,0
-3.7013,0.601107,0
-3.6969,0.752457,0
-3.6936,0.779935,0
-3.6896,0.833686,0
-3.6856,1.031903,0
-3.6776,1.356795,0
-3.6443,1.659034,0
-3.6433,1.770058,0
-3.6423,1.635834,0
-3.6335,1.367102,0
-3.6315,1.164829,0
-3.6315,1.175931,0
-3.6305,1.387899,0
-3.6295,1.640661,0
-3.6285,1.744339,0
-3.6255,1.612672,0
-3.6235,1.313948,0
-3.6205,1.007571,0
-3.6165,0.821278,0
-3.6135,0.764280,0
-3.6125,0.737474,0
-3.6115,0.624098,0
-3.6105,0.385059,0
-3.6095,0.086285,0
-3.6055,-0.156712,0
-3.6015,-0.267857,0
-3.5975,-0.263068,0
-3.5935,-0.230196,0
